subject_id,trial,condition,stimulus,subject_title,title_time,subject_rating,rating_time,a1_id,a1_name,a1_rating,a1_title,a2_id,a2_name,a2_rating,a2_title,a3_id,a3_name,a3_rating,a3_title,a4_id,a4_name,a4_rating,a4_title,a5_id,a5_name,a5_rating,a5_title,a6_id,a6_name,a6_rating,a6_title,selection_time_1,selection_time_2,selection_time_3,kept_1_loc,kept_1_id,kept_1_name,kept_1_rating,kept_1_title,kept_2_loc,kept_2_id,kept_2_name,kept_2_rating,kept_2_title,kept_3_loc,kept_3_id,kept_3_name,kept_3_rating,kept_3_title,elim_1_loc,elim_1_id,elim_1_name,elim_1_rating,elim_1_title,elim_2_loc,elim_2_id,elim_2_name,elim_2_rating,elim_2_title,elim_3_loc,elim_3_id,elim_3_name,elim_3_rating,elim_3_title
80,1,keep,14,Worry for the person being pinned down.,16.1984913549,7.0,3.75495749415,52,Brooke,6.0,she probably didn't deserve that,61,Gabrielle,7.0,This looks like they are trying to restrain her without too much force.,62,Julia,9.0,Two police arresting one poor woman with her face on the ground. Terrible!,33,Kelsey,5.0,Situation appears under control.,49,Erin,1.0,I cannot see the face of the person arrested to understand the whole situation. THe officers don't appear to be too aggressive.,28,Rebecca,3.0,I hate that things like this happen. ,2.71348058656,3.7135638363,4.41355454197,1,52,Brooke,6.0,she probably didn't deserve that,2,61,Gabrielle,7.0,This looks like they are trying to restrain her without too much force.,3,62,Julia,9.0,Two police arresting one poor woman with her face on the ground. Terrible!,4,33,Kelsey,5.0,Situation appears under control.,5,49,Erin,1.0,I cannot see the face of the person arrested to understand the whole situation. THe officers don't appear to be too aggressive.,6,28,Rebecca,3.0,I hate that things like this happen. 
80,2,keep,11,The man looks like he is in clear distress. ,12.5194006132,7.0,1.83531232056,52,Brooke,8.0,leave that dude alone!,61,Gabrielle,5.0,Seems like they are trying to get the suspect under control.,62,Julia,9.0,"WAY TOO MANY POLICE arresting one man, face down on the ground! What is wrong with the police?!",48,Kelly,2.0,I honestly feel like I've seen so much police violence that I feel desensitized to it now.,44,Maria,1.0,screaming with police pinning him down gertting them cuffed,6,Taylor,4.0,The officer should get his knee out of the man's back.,3.70468262743,4.55529579608,5.4055183751,1,52,Brooke,8.0,leave that dude alone!,2,61,Gabrielle,5.0,Seems like they are trying to get the suspect under control.,4,48,Kelly,2.0,I honestly feel like I've seen so much police violence that I feel desensitized to it now.,3,62,Julia,9.0,"WAY TOO MANY POLICE arresting one man, face down on the ground! What is wrong with the police?!",5,44,Maria,1.0,screaming with police pinning him down gertting them cuffed,6,6,Taylor,4.0,The officer should get his knee out of the man's back.
80,3,keep,7,The man is not being arrested with dignitity.,13.7298551283,7.0,1.6698038328,52,Brooke,6.0,all those cops for one person?,61,Gabrielle,8.0,It looks like this is overkill.,11,Kayla,8.0,I hate police. ,48,Kelly,3.0,I feel upset because they are hurting someone who probably didn't deserve it. ,60,Sierra,8.0,This looks like a use of excessive force; ie. five officers for one individual,20,Victoria,4.0,this looks like they are using a nonviolent way to subdue the perpatrator,1.23275718043,1.74953685197,2.75008082637,6,20,Victoria,4.0,this looks like they are using a nonviolent way to subdue the perpatrator,1,52,Brooke,6.0,all those cops for one person?,3,11,Kayla,8.0,I hate police. ,2,61,Gabrielle,8.0,It looks like this is overkill.,4,48,Kelly,3.0,I feel upset because they are hurting someone who probably didn't deserve it. ,5,60,Sierra,8.0,This looks like a use of excessive force; ie. five officers for one individual
80,4,keep,9,The man seems to be angry about something. Maybe the police are treating him unfairly.,39.4830464163,7.0,1.47365344953,52,Brooke,6.0,i think they are mistreating that lady,45,Christina,3.0,young man looks in pain but does not look like forceful arrest.,11,Kayla,8.0,Shit,22,Amber,3.0,I see angry thugs,23,Morgan,3.0,I feel worried for the man in the middle who has his head thrown back in distress.,20,Victoria,5.0,the man looks upset and not in control of his emotions,2.48085512317,3.26423870097,4.29735727655,6,20,Victoria,5.0,the man looks upset and not in control of his emotions,5,23,Morgan,3.0,I feel worried for the man in the middle who has his head thrown back in distress.,4,22,Amber,3.0,I see angry thugs,1,52,Brooke,6.0,i think they are mistreating that lady,2,45,Christina,3.0,young man looks in pain but does not look like forceful arrest.,3,11,Kayla,8.0,Shit
80,5,keep,17,This man looks like he is being detained forcefully. He looks confused.,32.6089491202,6.0,1.61204190541,27,Alyssa,7.0,Protester arrested after attacking police.,9,Amanda,3.0,Society is like this--rough and reckless.,10,Elizabeth,1.0,I see a black man being taken down by police officers.,22,Amber,1.0,more police arresting a recalcitrant black,23,Morgan,2.0,I feel worried for the person being held back.,20,Victoria,5.0,this looks very violent and hostile,1.76330584759,2.76346921097,5.16411177363,5,23,Morgan,2.0,I feel worried for the person being held back.,1,27,Alyssa,7.0,Protester arrested after attacking police.,4,22,Amber,1.0,more police arresting a recalcitrant black,2,9,Amanda,3.0,Society is like this--rough and reckless.,3,10,Elizabeth,1.0,I see a black man being taken down by police officers.,6,20,Victoria,5.0,this looks very violent and hostile
80,6,keep,4,The arestee looks shocked and numb,13.5529565351,5.0,1.82306149247,27,Alyssa,7.0,Law enforcement arrests surprised drug dealer. ,24,Danielle,3.0,Black person being arrested ,29,Madison,2.0,"I can't tell why this person is being detained, but they look surprised about it.",22,Amber,1.0,police arresting another black pretending to be innocent,23,Morgan,3.0,I feel sorry for the man in white as he seems afraid.,14,Alexis,5.0,He looks shock at what is going on in the world.,1.20298256486,1.98602430552,2.92004146523,3,29,Madison,2.0,"I can't tell why this person is being detained, but they look surprised about it.",2,24,Danielle,3.0,Black person being arrested ,1,27,Alyssa,7.0,Law enforcement arrests surprised drug dealer. ,4,22,Amber,1.0,police arresting another black pretending to be innocent,5,23,Morgan,3.0,I feel sorry for the man in white as he seems afraid.,6,14,Alexis,5.0,He looks shock at what is going on in the world.
80,7,keep,12,The man is looking up with sadness. He looks innocent,21.2059362204,6.0,1.95834889516,27,Alyssa,7.0,Law enforcement arrests suspected drug dealer.,24,Danielle,4.0,Black person on the ground being handcuffed by police ,29,Madison,2.0,I want to know why this person is being detained.,51,Natalie,5.0,I feel nervous and scared,31,Anna,3.0,Here is one of the protesters being arrested in the recent clash.,25,Jasmine,5.0,seems a bit extreme,0.912568089465,1.62916883104,2.79638678973,5,31,Anna,3.0,Here is one of the protesters being arrested in the recent clash.,4,51,Natalie,5.0,I feel nervous and scared,2,24,Danielle,4.0,Black person on the ground being handcuffed by police ,1,27,Alyssa,7.0,Law enforcement arrests suspected drug dealer.,3,29,Madison,2.0,I want to know why this person is being detained.,6,25,Jasmine,5.0,seems a bit extreme
80,8,keep,16,This man is being arrested but not without a fight.,17.9675859112,5.0,4.74972017249,30,Katherine,3.0,I wonder what this man did wrong.,24,Danielle,3.0,Black male on the ground being handcuffed by police.,43,Sydney,7.0,Someone being arrested,51,Natalie,7.0,This picture scares me,31,Anna,4.0,The police presence was strong and arrests were made in several cases.,26,Alexandra,5.0,"Relax dude, it's over.",1.09744811006,2.86445828647,3.53125030294,6,26,Alexandra,5.0,"Relax dude, it's over.",3,43,Sydney,7.0,Someone being arrested,2,24,Danielle,3.0,Black male on the ground being handcuffed by police.,1,30,Katherine,3.0,I wonder what this man did wrong.,4,51,Natalie,7.0,This picture scares me,5,31,Anna,4.0,The police presence was strong and arrests were made in several cases.
80,9,keep,15,His hands are up but the officer is still blocking him.,21.9556275976,7.0,3.36702192263,55,Andrea,3.0,"My response is excitement for all the action, although I don't know what side I'd be on.",24,Danielle,3.0,Male being pushed back by policeman with a riot shield ,43,Sydney,7.0,police attempting to control people,35,Melissa,4.0,People arep protesting and the cops are trying to contain the protest,7,Hannah,6.0,This image is disturbing- why is this cop pressing this riot shield into this man who is not resisting them ?,26,Alexandra,3.0,"At least it is just a shield in this guy's face, it could have been a gun.",1.90390013679,3.42073454789,6.20551797596,3,43,Sydney,7.0,police attempting to control people,1,55,Andrea,3.0,"My response is excitement for all the action, although I don't know what side I'd be on.",5,7,Hannah,6.0,This image is disturbing- why is this cop pressing this riot shield into this man who is not resisting them ?,2,24,Danielle,3.0,Male being pushed back by policeman with a riot shield ,4,35,Melissa,4.0,People arep protesting and the cops are trying to contain the protest,6,26,Alexandra,3.0,"At least it is just a shield in this guy's face, it could have been a gun."
80,10,keep,19,another protest scene. They are fighting injustice probably.,24.8307960216,5.0,1.73072269335,55,Andrea,3.0,My response is anger on behalf of the guy on the ground.,34,Allison,6.0,The person looks upset about what is going on. ,43,Sydney,7.0,demonstrator arrested,40,Mary,4.0,black people are marginalized,7,Hannah,6.0,It looks like they are hurting this man by the way they pulled his arms back behind his head. ,8,Brittany,1.0,Police arrest man.,1.44499586319,2.49560287359,3.32981213497,4,40,Mary,4.0,black people are marginalized,2,34,Allison,6.0,The person looks upset about what is going on. ,6,8,Brittany,1.0,Police arrest man.,1,55,Andrea,3.0,My response is anger on behalf of the guy on the ground.,3,43,Sydney,7.0,demonstrator arrested,5,7,Hannah,6.0,It looks like they are hurting this man by the way they pulled his arms back behind his head. 
