subject_id,trial,condition,stimulus,subject_title,title_time,subject_rating,rating_time,a1_id,a1_name,a1_rating,a1_title,a2_id,a2_name,a2_rating,a2_title,a3_id,a3_name,a3_rating,a3_title,a4_id,a4_name,a4_rating,a4_title,a5_id,a5_name,a5_rating,a5_title,a6_id,a6_name,a6_rating,a6_title,selection_time_1,selection_time_2,selection_time_3,kept_1_loc,kept_1_id,kept_1_name,kept_1_rating,kept_1_title,kept_2_loc,kept_2_id,kept_2_name,kept_2_rating,kept_2_title,kept_3_loc,kept_3_id,kept_3_name,kept_3_rating,kept_3_title,elim_1_loc,elim_1_id,elim_1_name,elim_1_rating,elim_1_title,elim_2_loc,elim_2_id,elim_2_name,elim_2_rating,elim_2_title,elim_3_loc,elim_3_id,elim_3_name,elim_3_rating,elim_3_title
77,1,eliminate,7,"I feel outraged. It seems aggressive, but it also looks like the man on the left is trying to tell the two up front to not be so rough with the person.",32.4180955981,6.0,1.76866648649,44,Charles,1.0,LOL kinda funny watching them carry the person like that,48,Jeremy,3.0,I feel upset because they are hurting someone who probably didn't deserve it. ,22,Robert,1.0,gosh how many wild blacks are there to control???,3,Christopher,1.0,The police look like they are just doing their job.,12,Joseph,5.0,they're carrying him like a ragdoll a human body ,30,Aaron,3.0,Don't think they need to carry that boy like that.,6.63616217289,7.81952726658,9.02024139022,2,48,Jeremy,3.0,I feel upset because they are hurting someone who probably didn't deserve it. ,5,12,Joseph,5.0,they're carrying him like a ragdoll a human body ,6,30,Aaron,3.0,Don't think they need to carry that boy like that.,3,22,Robert,1.0,gosh how many wild blacks are there to control???,1,44,Charles,1.0,LOL kinda funny watching them carry the person like that,4,3,Christopher,1.0,The police look like they are just doing their job.
77,2,eliminate,2,I feel upset. I feel like this is unjustified--the woman hasn't seem to have done anything wrong. The two men seem to be looking down on her.,45.9497054326,7.0,1.64086150995,40,Timothy,3.0,What happened to america,48,Jeremy,3.0,I feel upset because it looks like she didn't really do anything wrong. ,2,Matthew,1.0,She looks peaceful to me. I wonder why she is being arrested?,43,Patrick,6.0,someone was arrested,12,Joseph,5.0,fed up as she looks ,30,Aaron,4.0,This woman seems to be already regretting what she must have done.,2.39751322588,2.98095917451,3.6145457355,1,40,Timothy,3.0,What happened to america,2,48,Jeremy,3.0,I feel upset because it looks like she didn't really do anything wrong. ,3,2,Matthew,1.0,She looks peaceful to me. I wonder why she is being arrested?,6,30,Aaron,4.0,This woman seems to be already regretting what she must have done.,5,12,Joseph,5.0,fed up as she looks ,4,43,Patrick,6.0,someone was arrested
77,3,eliminate,4,I feel saddened that someone so young has been apprehended.,22.2382543658,7.0,1.45028190891,40,Timothy,3.0,I feel sad for america,48,Jeremy,6.0,I feel really frightened for the man because he looks really scared himself. ,2,Matthew,1.0,Looks shocked.,61,Trevor,7.0,This kid looks terrified.,57,Bryce,9.0,This man looks really scared,63,Jared,6.0,I feel regret and shock.,3.49340758531,6.9439349671,8.09449336797,2,48,Jeremy,6.0,I feel really frightened for the man because he looks really scared himself. ,4,61,Trevor,7.0,This kid looks terrified.,5,57,Bryce,9.0,This man looks really scared,3,2,Matthew,1.0,Looks shocked.,1,40,Timothy,3.0,I feel sad for america,6,63,Jared,6.0,I feel regret and shock.
77,4,eliminate,9,My heart goes out to that young man. I can feel his loss. ,23.8596408399,9.0,1.50965412561,50,Gabriel,3.0,This man looks like he is screaming while in the midst of police,48,Jeremy,5.0,I feel unhappy because I don't like seeing racism like this. ,10,Austin,4.0,I see an angry black man being escorted by a police officer.,61,Trevor,5.0,Can't tell if he is yelling in protest or pain.,57,Bryce,9.0,He looks like hes in pain,4,Jacob,3.0,that looks like a loud scream.,2.74016255379,6.12320114861,7.07378669121,4,61,Trevor,5.0,Can't tell if he is yelling in protest or pain.,5,57,Bryce,9.0,He looks like hes in pain,6,4,Jacob,3.0,that looks like a loud scream.,3,10,Austin,4.0,I see an angry black man being escorted by a police officer.,1,50,Gabriel,3.0,This man looks like he is screaming while in the midst of police,2,48,Jeremy,5.0,I feel unhappy because I don't like seeing racism like this. 
77,5,eliminate,20,I don't feel very strongly about this photo. ,14.3964822969,2.0,1.49683707787,62,Dustin,9.0,Man crying in pain while police do nothing to help. Police brutality again.,15,Ryan,5.0,This guy looks like he has a genuine problem.,20,William,3.0,this looks to be more peaceful than violent the man just looks upset,61,Trevor,5.0,This man looks like he is in pain.,57,Bryce,7.0,That man looks like he's really in pain,4,Jacob,2.0,I wonder what that guy is saying.,7.64545421887,10.9135604799,13.3140493158,2,15,Ryan,5.0,This guy looks like he has a genuine problem.,3,20,William,3.0,this looks to be more peaceful than violent the man just looks upset,5,57,Bryce,7.0,That man looks like he's really in pain,1,62,Dustin,9.0,Man crying in pain while police do nothing to help. Police brutality again.,4,61,Trevor,5.0,This man looks like he is in pain.,6,4,Jacob,2.0,I wonder what that guy is saying.
77,6,eliminate,13,This one feels positive. It looks like they're helping this man up. ,19.4671750606,6.0,2.00554723057,45,Sean,4.0,Force may have been necessary but looks egregrious when multiple cops are around a guy on the ground.,15,Ryan,3.0,Looks like a lot of effort put into one arrest.,20,William,5.0,there seems to be a lot of force used by the police here,21,Alexander,7.0,Will not peaceful get arrest fight for his rights,57,Bryce,9.0,This is so violent,51,Logan,6.0,I feel nervous ,10.4140605489,11.2811516754,12.29754989,1,45,Sean,4.0,Force may have been necessary but looks egregrious when multiple cops are around a guy on the ground.,3,20,William,5.0,there seems to be a lot of force used by the police here,4,21,Alexander,7.0,Will not peaceful get arrest fight for his rights,2,15,Ryan,3.0,Looks like a lot of effort put into one arrest.,6,51,Logan,6.0,I feel nervous ,5,57,Bryce,9.0,This is so violent
77,7,eliminate,18,I feel upset-this seems to be a lot of undue force used to apprehend this young man. ,22.4584757418,7.0,1.63837342439,45,Sean,4.0,police look like arrest could have been doen in a better way,59,Ian,5.0,I have indifference for this pics as the person is being arrested but does not appear to be in any pain.,20,William,5.0,this scene looks violent and intense,21,Alexander,7.0,resisting as police makes an arrest ,1,Michael,7.0,Police brutality more of the same.,23,Jonathan,2.0,I feel worried for the police as there seem to be multiple people being restrained.,9.93267001491,10.782776472,12.8505594843,1,45,Sean,4.0,police look like arrest could have been doen in a better way,2,59,Ian,5.0,I have indifference for this pics as the person is being arrested but does not appear to be in any pain.,5,1,Michael,7.0,Police brutality more of the same.,4,21,Alexander,7.0,resisting as police makes an arrest ,3,20,William,5.0,this scene looks violent and intense,6,23,Jonathan,2.0,I feel worried for the police as there seem to be multiple people being restrained.
77,8,eliminate,16,"This is very intense, I feel guilty that I can't help this individual in any way. ",22.3946505162,8.0,1.14777523468,45,Sean,5.0,"The young man should stay silent and not try to resist arrest, it would be hard in the moment but it is the best thing to do.",59,Ian,7.0,"I find the person being arrested by multiple cops, to be sad.",35,Jeffery,4.0,Cops arresting a protester who was posing a threat to society,19,Anthony,7.0,Going jail negro.,1,Michael,7.0,He's down already. No need to use excessive force.,56,Travis,6.0,I feel SOmewhat angry at this situation,2.27025108368,8.90585559694,11.3064265423,1,45,Sean,5.0,"The young man should stay silent and not try to resist arrest, it would be hard in the moment but it is the best thing to do.",2,59,Ian,7.0,"I find the person being arrested by multiple cops, to be sad.",5,1,Michael,7.0,He's down already. No need to use excessive force.,4,19,Anthony,7.0,Going jail negro.,3,35,Jeffery,4.0,Cops arresting a protester who was posing a threat to society,6,56,Travis,6.0,I feel SOmewhat angry at this situation
77,9,eliminate,6,He looks like he's given up. ,20.9781286814,8.0,1.34827467645,45,Sean,3.0,man looks calm and unresisting,59,Ian,5.0,The jig is up.,24,Kyle,3.0,Black male on the ground being handcuffed by police ,31,Benjamin,3.0,Here is an example of one of the many arrests that were made during altercations with the police.,1,Michael,4.0,He's no longer a threat.,53,Hunter,1.0,I feel nothign since there are no faces. ,4.70510212926,5.15525602736,7.77260374581,1,45,Sean,3.0,man looks calm and unresisting,4,31,Benjamin,3.0,Here is an example of one of the many arrests that were made during altercations with the police.,6,53,Hunter,1.0,I feel nothign since there are no faces. ,3,24,Kyle,3.0,Black male on the ground being handcuffed by police ,2,59,Ian,5.0,The jig is up.,5,1,Michael,4.0,He's no longer a threat.
77,10,eliminate,17,"The young man doesn't seem to holding anything, I feel curious. ",34.975001397,7.0,1.3403673711,45,Sean,3.0,"the man shouldnt need multiple people trying to arrest him, he would ultimately get hurt.",14,Zachary,4.0,Choking holding the guy is the wrong thing to do.,39,Nathan,5.0,Police choke man from behind. ,31,Benjamin,3.0,Some of the protesters were arrested for non-compliance and violent behavior.,11,Andrew,8.0,Mad,53,Hunter,1.0,More arrests with more protests. ,1.66368478432,8.84972869689,10.5665476651,1,45,Sean,3.0,"the man shouldnt need multiple people trying to arrest him, he would ultimately get hurt.",3,39,Nathan,5.0,Police choke man from behind. ,4,31,Benjamin,3.0,Some of the protesters were arrested for non-compliance and violent behavior.,2,14,Zachary,4.0,Choking holding the guy is the wrong thing to do.,6,53,Hunter,1.0,More arrests with more protests. ,5,11,Andrew,8.0,Mad
