subject_id,trial,condition,stimulus,subject_title,title_time,subject_rating,rating_time,a1_id,a1_name,a1_rating,a1_title,a2_id,a2_name,a2_rating,a2_title,a3_id,a3_name,a3_rating,a3_title,a4_id,a4_name,a4_rating,a4_title,a5_id,a5_name,a5_rating,a5_title,a6_id,a6_name,a6_rating,a6_title,selection_time_1,selection_time_2,selection_time_3,kept_1_loc,kept_1_id,kept_1_name,kept_1_rating,kept_1_title,kept_2_loc,kept_2_id,kept_2_name,kept_2_rating,kept_2_title,kept_3_loc,kept_3_id,kept_3_name,kept_3_rating,kept_3_title,elim_1_loc,elim_1_id,elim_1_name,elim_1_rating,elim_1_title,elim_2_loc,elim_2_id,elim_2_name,elim_2_rating,elim_2_title,elim_3_loc,elim_3_id,elim_3_name,elim_3_rating,elim_3_title
57,1,eliminate,18,makes me concerned and mad,14.8491799615,5.0,2.80894410232,4,Samantha,2.0,those guys look like they are in trouble.,8,Brittany,1.0,Cops rush to take down male subject.,6,Taylor,3.0,I feel like I'm watching COPS.,16,Stephanie,2.0,What is on the sign?,55,Andrea,4.0,My response is amusement at the ineptness of everyone involved.,14,Alexis,4.0,You do not need a whole group or army to hold down on person.,1.76811808237,4.86938256625,5.83620183845,1,4,Samantha,2.0,those guys look like they are in trouble.,5,55,Andrea,4.0,My response is amusement at the ineptness of everyone involved.,6,14,Alexis,4.0,You do not need a whole group or army to hold down on person.,2,8,Brittany,1.0,Cops rush to take down male subject.,3,6,Taylor,3.0,I feel like I'm watching COPS.,4,16,Stephanie,2.0,What is on the sign?
57,2,eliminate,13,worry because does he really need four people tackling him,22.2704935513,5.0,1.72535279935,4,Samantha,2.0,another photo of this...,52,Brooke,4.0,why are they being so aggresive,63,Vanessa,6.0,I feel upset and sad.,17,Courtney,8.0,They are suited up like military.,55,Andrea,2.0,My response is anxiety for the bystanders.,14,Alexis,5.0,People want to make a difference but they are doing the wrong things. ,1.5419484661,4.46006435319,7.0937298112,2,52,Brooke,4.0,why are they being so aggresive,3,63,Vanessa,6.0,I feel upset and sad.,6,14,Alexis,5.0,People want to make a difference but they are doing the wrong things. ,5,55,Andrea,2.0,My response is anxiety for the bystanders.,4,17,Courtney,8.0,They are suited up like military.,1,4,Samantha,2.0,another photo of this...
57,3,eliminate,6,just sad,10.6938727043,4.0,2.41354342306,27,Alyssa,8.0,Law enforcement arrests gang leader.,52,Brooke,6.0,he was probably just hanging out,63,Vanessa,7.0,I feel shocked and ashamed of American society.,20,Victoria,2.0,looks to be a routine arrest,26,Alexandra,2.0,Nice baseball hat.,14,Alexis,4.0,The worse thing is having you face down like that. ,1.11203449278,8.16386287968,8.94715379935,1,27,Alyssa,8.0,Law enforcement arrests gang leader.,2,52,Brooke,6.0,he was probably just hanging out,3,63,Vanessa,7.0,I feel shocked and ashamed of American society.,5,26,Alexandra,2.0,Nice baseball hat.,6,14,Alexis,4.0,The worse thing is having you face down like that. ,4,20,Victoria,2.0,looks to be a routine arrest
57,4,eliminate,4,empathy because he looks scared,13.877838118,6.0,2.18254560634,27,Alyssa,7.0,Law enforcement arrests surprised drug dealer. ,52,Brooke,7.0,that guy looks really scared,63,Vanessa,6.0,I feel regret and shock.,5,Sarah,5.0,he is shocked he did nothing wrong but is being pulled back,61,Gabrielle,7.0,This kid looks terrified.,10,Elizabeth,2.0,I see a surprised face on a black man who is being escorted away by a police officer.,2.77684334049,4.12750440621,7.71148886473,2,52,Brooke,7.0,that guy looks really scared,4,5,Sarah,5.0,he is shocked he did nothing wrong but is being pulled back,5,61,Gabrielle,7.0,This kid looks terrified.,1,27,Alyssa,7.0,Law enforcement arrests surprised drug dealer. ,6,10,Elizabeth,2.0,I see a surprised face on a black man who is being escorted away by a police officer.,3,63,Vanessa,6.0,I feel regret and shock.
57,5,eliminate,17,shock at him holding the man in a chokehold,18.6442852182,5.0,1.89929802215,30,Katherine,3.0,This guy should stop resisting arrest.,52,Brooke,6.0,oh boy that does not look fun,44,Maria,1.0,man getting chokeheld by police,5,Sarah,5.0,"no reason for the police to put their hands on this man, he has no weapons, nothing.",61,Gabrielle,7.0,Not sure what is going on but don't know that the choke hold is appropriate.,34,Allison,6.0,They look like they are hurting his person. ,2.35165692668,5.61916489096,10.7201573877,2,52,Brooke,6.0,oh boy that does not look fun,4,5,Sarah,5.0,"no reason for the police to put their hands on this man, he has no weapons, nothing.",5,61,Gabrielle,7.0,Not sure what is going on but don't know that the choke hold is appropriate.,3,44,Maria,1.0,man getting chokeheld by police,1,30,Katherine,3.0,This guy should stop resisting arrest.,6,34,Allison,6.0,They look like they are hurting his person. 
57,6,eliminate,20,confusion as to what he is feeling,18.0396040733,4.0,2.30482523539,13,Megan,7.0,Please stop the crime!,52,Brooke,4.0,i wonder what he did,35,Melissa,5.0,a man resisting arrest,5,Sarah,5.0,innocent man shouldn't be handcuffed,61,Gabrielle,5.0,This man looks like he is in pain.,21,Brianna,7.0,Cries for help for the inequality that he has faced,2.50613054587,5.37407876452,7.92436275451,2,52,Brooke,4.0,i wonder what he did,5,61,Gabrielle,5.0,This man looks like he is in pain.,6,21,Brianna,7.0,Cries for help for the inequality that he has faced,3,35,Melissa,5.0,a man resisting arrest,1,13,Megan,7.0,Please stop the crime!,4,5,Sarah,5.0,innocent man shouldn't be handcuffed
57,7,eliminate,12,still sad,14.1417874406,4.0,2.04482856538,48,Kelly,3.0,I just feel sickened by all of the racism that this picture represents. ,52,Brooke,7.0,that man looks like he needs help,3,Emily,1.0,I think the guy on the ground looks like an idiot.,57,Miranda,5.0,He looks like he wants mercy from these cops,61,Gabrielle,9.0,This guy looks like he is going to pass out and I kind of wonder if it is pain from the way they are twisting his arm.,21,Brianna,7.0,Looks at the office with shame when getting arrested,1.3984660948,7.56779352238,13.552612132,1,48,Kelly,3.0,I just feel sickened by all of the racism that this picture represents. ,4,57,Miranda,5.0,He looks like he wants mercy from these cops,5,61,Gabrielle,9.0,This guy looks like he is going to pass out and I kind of wonder if it is pain from the way they are twisting his arm.,3,3,Emily,1.0,I think the guy on the ground looks like an idiot.,6,21,Brianna,7.0,Looks at the office with shame when getting arrested,2,52,Brooke,7.0,that man looks like he needs help
57,8,eliminate,3,angry and shocked at how the girl is being so forcefully treated by two male police officers while it seems to a peaceful protest,37.4168186735,6.0,2.84890198708,48,Kelly,3.0,I feel upset because the man looks like he's really hurt and confused. ,46,Tiffany,4.0,This girl looks defenseless and scared. ,31,Anna,3.0,"There were more police officers than protesters, and most arrests were not met with resistance.",57,Miranda,8.0,I'm really horrified and wondering why they're being arrested,61,Gabrielle,1.0,Dn't know what is going on but I do hope they aressted this person legally.,19,Nicole,3.0,Off to jail,0.714305386296,5.11558401125,18.0026964936,3,31,Anna,3.0,"There were more police officers than protesters, and most arrests were not met with resistance.",4,57,Miranda,8.0,I'm really horrified and wondering why they're being arrested,5,61,Gabrielle,1.0,Dn't know what is going on but I do hope they aressted this person legally.,6,19,Nicole,3.0,Off to jail,1,48,Kelly,3.0,I feel upset because the man looks like he's really hurt and confused. ,2,46,Tiffany,4.0,This girl looks defenseless and scared. 
57,9,eliminate,11,I feel helpless because there are so many police officers even if he is innocent no one will see him that way,43.0022289265,5.0,1.89897671231,15,Lauren,2.0,I have no problem with the police arresting people.,1,Jessica,6.0,Too much force.,31,Anna,4.0,"Several people, including this young man were arrested and detained during the scuffle with police.",57,Miranda,7.0,Too much force,61,Gabrielle,5.0,Seems like they are trying to get the suspect under control.,7,Hannah,7.0,This image bothers me because it looks like the main is in pain due to this very large cop pressing his knee onto his back. ,6.49837434903,9.59900989814,10.7830015412,2,1,Jessica,6.0,Too much force.,3,31,Anna,4.0,"Several people, including this young man were arrested and detained during the scuffle with police.",6,7,Hannah,7.0,This image bothers me because it looks like the main is in pain due to this very large cop pressing his knee onto his back. ,5,61,Gabrielle,5.0,Seems like they are trying to get the suspect under control.,4,57,Miranda,7.0,Too much force,1,15,Lauren,2.0,I have no problem with the police arresting people.
57,10,eliminate,16,"the man is looking defiant and because other people are videotaping, I think it means this is an unjust arrest, which makes me mad",48.1942213839,5.0,1.79081048194,49,Erin,2.0,"While this person looks upset, they do not seem too distressed.",1,Jessica,7.0,He's down already. No need to use excessive force.,31,Anna,4.0,The police presence was strong and arrests were made in several cases.,41,Michelle,4.0,"Again, police doing their job...",51,Natalie,7.0,This picture scares me,7,Hannah,3.0,This picture is similar to many of the others in that my response is wondering what led up to the man on the ground being subdued in this manner,7.19553998014,11.0297726198,16.6151674774,2,1,Jessica,7.0,He's down already. No need to use excessive force.,3,31,Anna,4.0,The police presence was strong and arrests were made in several cases.,6,7,Hannah,3.0,This picture is similar to many of the others in that my response is wondering what led up to the man on the ground being subdued in this manner,5,51,Natalie,7.0,This picture scares me,4,41,Michelle,4.0,"Again, police doing their job...",1,49,Erin,2.0,"While this person looks upset, they do not seem too distressed."
