subject_id,trial,condition,stimulus,subject_title,title_time,subject_rating,rating_time,a1_id,a1_name,a1_rating,a1_title,a2_id,a2_name,a2_rating,a2_title,a3_id,a3_name,a3_rating,a3_title,a4_id,a4_name,a4_rating,a4_title,a5_id,a5_name,a5_rating,a5_title,a6_id,a6_name,a6_rating,a6_title,selection_time_1,selection_time_2,selection_time_3,kept_1_loc,kept_1_id,kept_1_name,kept_1_rating,kept_1_title,kept_2_loc,kept_2_id,kept_2_name,kept_2_rating,kept_2_title,kept_3_loc,kept_3_id,kept_3_name,kept_3_rating,kept_3_title,elim_1_loc,elim_1_id,elim_1_name,elim_1_rating,elim_1_title,elim_2_loc,elim_2_id,elim_2_name,elim_2_rating,elim_2_title,elim_3_loc,elim_3_id,elim_3_name,elim_3_rating,elim_3_title
45,1,eliminate,18,i feel the tension in the picture,17.3109825739,5.0,2.99782010098,6,Taylor,3.0,I feel like I'm watching COPS.,61,Gabrielle,7.0,Looks as though the officers are having a rough time with some protesters.,46,Tiffany,5.0,It looks like there's way too many cops trying to tackle this black man. ,27,Alyssa,7.0,Police arrest protesters accused of attacks.,35,Melissa,4.0,cops tackling someone who is resisting arrest,39,Olivia,6.0,Police wrestle man to ground. ,1.52952984779,4.48047984007,5.48086529959,2,61,Gabrielle,7.0,Looks as though the officers are having a rough time with some protesters.,4,27,Alyssa,7.0,Police arrest protesters accused of attacks.,6,39,Olivia,6.0,Police wrestle man to ground. ,1,6,Taylor,3.0,I feel like I'm watching COPS.,5,35,Melissa,4.0,cops tackling someone who is resisting arrest,3,46,Tiffany,5.0,It looks like there's way too many cops trying to tackle this black man. 
45,2,eliminate,15,racial tension,11.2061535531,5.0,2.06753125158,40,Mary,4.0,I feel militarized,61,Gabrielle,7.0,It's hard to tell what the situation is but I wonder why they are ramming into a man who has no weapons and his hands are up.,14,Alexis,4.0,I guess they provoked the police pretty bad. ,27,Alyssa,8.0,Police doing their job.,16,Stephanie,2.0,"Just get off the road, man.",39,Olivia,8.0,Another act of police brutality.,1.06999397289,2.03695222409,4.38731610123,2,61,Gabrielle,7.0,It's hard to tell what the situation is but I wonder why they are ramming into a man who has no weapons and his hands are up.,4,27,Alyssa,8.0,Police doing their job.,6,39,Olivia,8.0,Another act of police brutality.,5,16,Stephanie,2.0,"Just get off the road, man.",3,14,Alexis,4.0,I guess they provoked the police pretty bad. ,1,40,Mary,4.0,I feel militarized
45,3,eliminate,4,empathetic for the guy being arrested,12.8918347018,5.0,2.36700649059,30,Katherine,3.0,Looks like an arrest from the 70's.,61,Gabrielle,7.0,This kid looks terrified.,5,Sarah,5.0,he is shocked he did nothing wrong but is being pulled back,27,Alyssa,7.0,Law enforcement arrests surprised drug dealer. ,57,Miranda,9.0,This man looks really scared,39,Olivia,6.0,Black man looks shocked as he's arrested by white police. ,1.03708137583,4.32157843385,6.53884074767,2,61,Gabrielle,7.0,This kid looks terrified.,3,5,Sarah,5.0,he is shocked he did nothing wrong but is being pulled back,6,39,Olivia,6.0,Black man looks shocked as he's arrested by white police. ,1,30,Katherine,3.0,Looks like an arrest from the 70's.,5,57,Miranda,9.0,This man looks really scared,4,27,Alyssa,7.0,Law enforcement arrests surprised drug dealer. 
45,4,eliminate,19,kind of scared looking at how helpless the guy looks,25.0756863431,6.0,2.7041358779,34,Allison,6.0,The person looks upset about what is going on. ,61,Gabrielle,8.0,"This man looks a bit crazy, I wonder if he is in pain from his arms being up.",5,Sarah,5.0,"there is not much to say, i need more reference with this picture",29,Madison,2.0,I don't know why this person is being detained so it is hard to become emotionally attached.,26,Alexandra,4.0,"He looks unhappy, but what happened before this?",39,Olivia,5.0,Devastated look on man's eyes as he's arrested. ,1.5573322553,4.77453868871,8.97638661356,1,34,Allison,6.0,The person looks upset about what is going on. ,3,5,Sarah,5.0,"there is not much to say, i need more reference with this picture",6,39,Olivia,5.0,Devastated look on man's eyes as he's arrested. ,4,29,Madison,2.0,I don't know why this person is being detained so it is hard to become emotionally attached.,5,26,Alexandra,4.0,"He looks unhappy, but what happened before this?",2,61,Gabrielle,8.0,"This man looks a bit crazy, I wonder if he is in pain from his arms being up."
45,5,eliminate,14,confused and concerned,11.3590646563,6.0,4.06627166574,34,Allison,7.0,"The woman in the background is just standing there, like it is a spectacle. ",15,Lauren,5.0,Another protester on the ground becaply.use they wouldn't com,5,Sarah,2.0,"an unarmed black man has been taken down by two policemen for no reason, i am not sure why but he probably did nothing wrong",20,Victoria,2.0,this looks to be a pretty routine arrest with the suspect cooperating and the police aren't using excessive force,55,Andrea,4.0,My response is hope that the person on the ground is ok.,39,Olivia,6.0,White police arrest black woman who may have been pepper sprayed. ,1.56102719251,13.4481177772,15.9986229516,1,34,Allison,7.0,"The woman in the background is just standing there, like it is a spectacle. ",5,55,Andrea,4.0,My response is hope that the person on the ground is ok.,6,39,Olivia,6.0,White police arrest black woman who may have been pepper sprayed. ,3,5,Sarah,2.0,"an unarmed black man has been taken down by two policemen for no reason, i am not sure why but he probably did nothing wrong",4,20,Victoria,2.0,this looks to be a pretty routine arrest with the suspect cooperating and the police aren't using excessive force,2,15,Lauren,5.0,Another protester on the ground becaply.use they wouldn't com
45,6,eliminate,1,not much. id need to know what provoked this woman,22.9857448406,3.0,3.52623576543,34,Allison,6.0,"This person does not seem to be fighting, but they have cuffs, and 3 hands on her",24,Danielle,3.0,Black woman handcuffed and being escorted by NYPD,3,Emily,1.0,The police look like they are just doing their job.,48,Kelly,6.0,I feel upset that the woman is clearly in pain and they are hurting her.,55,Andrea,2.0,My response is distaste for everyone involved.,39,Olivia,5.0,Protester letting her voice be heard as she's arrested. ,4.20935098547,7.2103263234,10.761564213,1,34,Allison,6.0,"This person does not seem to be fighting, but they have cuffs, and 3 hands on her",2,24,Danielle,3.0,Black woman handcuffed and being escorted by NYPD,6,39,Olivia,5.0,Protester letting her voice be heard as she's arrested. ,5,55,Andrea,2.0,My response is distaste for everyone involved.,4,48,Kelly,6.0,I feel upset that the woman is clearly in pain and they are hurting her.,3,3,Emily,1.0,The police look like they are just doing their job.
45,7,eliminate,17,confused,11.1842017481,5.0,3.57274749945,34,Allison,6.0,They look like they are hurting his person. ,24,Danielle,4.0,A black person being detained with a choke hold ,51,Natalie,6.0,This is very emotional,32,Haley,6.0,this seems like a student,22,Amber,1.0,more police arresting a recalcitrant black,39,Olivia,5.0,Police choke man from behind. ,2.53201594751,8.4499857733,11.4178398188,2,24,Danielle,4.0,A black person being detained with a choke hold ,3,51,Natalie,6.0,This is very emotional,6,39,Olivia,5.0,Police choke man from behind. ,5,22,Amber,1.0,more police arresting a recalcitrant black,4,32,Haley,6.0,this seems like a student,1,34,Allison,6.0,They look like they are hurting his person. 
0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
