subject_id,trial,condition,stimulus,subject_title,title_time,subject_rating,rating_time,a1_id,a1_name,a1_rating,a1_title,a2_id,a2_name,a2_rating,a2_title,a3_id,a3_name,a3_rating,a3_title,a4_id,a4_name,a4_rating,a4_title,a5_id,a5_name,a5_rating,a5_title,a6_id,a6_name,a6_rating,a6_title,selection_time_1,selection_time_2,selection_time_3,kept_1_loc,kept_1_id,kept_1_name,kept_1_rating,kept_1_title,kept_2_loc,kept_2_id,kept_2_name,kept_2_rating,kept_2_title,kept_3_loc,kept_3_id,kept_3_name,kept_3_rating,kept_3_title,elim_1_loc,elim_1_id,elim_1_name,elim_1_rating,elim_1_title,elim_2_loc,elim_2_id,elim_2_name,elim_2_rating,elim_2_title,elim_3_loc,elim_3_id,elim_3_name,elim_3_rating,elim_3_title
86,1,eliminate,15,I feel frustration and horror.,25.1146639874,8.0,7.20715303527,3,Emily,1.0,The police look like they are just doing their job.,39,Olivia,8.0,Another act of police brutality.,55,Andrea,3.0,"My response is excitement for all the action, although I don't know what side I'd be on.",29,Madison,1.0,I don't know what these people did to deserve this kind of treatment.,20,Victoria,5.0,this is a more viloent protest and the cops shouldt be slamming into a person ,2,Ashley,1.0,Exessive force.,8.84568489742,13.6799189626,22.6831411842,2,39,Olivia,8.0,Another act of police brutality.,4,29,Madison,1.0,I don't know what these people did to deserve this kind of treatment.,5,20,Victoria,5.0,this is a more viloent protest and the cops shouldt be slamming into a person ,1,3,Emily,1.0,The police look like they are just doing their job.,3,55,Andrea,3.0,"My response is excitement for all the action, although I don't know what side I'd be on.",6,2,Ashley,1.0,Exessive force.
86,2,eliminate,8,I feel upset given the racial makeup.,25.2126700419,8.0,2.44695850456,37,Kimberly,6.0,This is very common and getting out of hand.,39,Olivia,6.0,Social injustice in effect.,43,Sydney,7.0,police controling someone,29,Madison,1.0,I do not feel sorry for people being detained by the police for doing illegal actions.,20,Victoria,2.0,the police look like they are doing their job,13,Megan,7.0,Why so many officers?,2.59523942572,11.915236358,12.5645399396,1,37,Kimberly,6.0,This is very common and getting out of hand.,2,39,Olivia,6.0,Social injustice in effect.,6,13,Megan,7.0,Why so many officers?,5,20,Victoria,2.0,the police look like they are doing their job,4,29,Madison,1.0,I do not feel sorry for people being detained by the police for doing illegal actions.,3,43,Sydney,7.0,police controling someone
86,3,eliminate,18,I am unnerved by the brutality of the picture.,23.1049001031,7.0,2.351473321,37,Kimberly,9.0,This is messed up.,39,Olivia,6.0,Police wrestle man to ground. ,5,Sarah,8.0,protesters being stopped by the disgusting police,22,Amber,3.0,I'm annoyed by how many of these there are - this is wasting too much police time,45,Christina,4.0,police look like arrest could have been doen in a better way,13,Megan,7.0,Just surrender!,10.1931129078,13.9275003008,20.1794516807,1,37,Kimberly,9.0,This is messed up.,2,39,Olivia,6.0,Police wrestle man to ground. ,5,45,Christina,4.0,police look like arrest could have been doen in a better way,6,13,Megan,7.0,Just surrender!,4,22,Amber,3.0,I'm annoyed by how many of these there are - this is wasting too much police time,3,5,Sarah,8.0,protesters being stopped by the disgusting police
86,4,eliminate,9,I am concerned for the man as he appears to be in a lot of pain.,26.011948335,8.0,2.63325519642,37,Kimberly,1.0,Why is he screaming?,39,Olivia,7.0,Black boy screams in face of white police ,44,Maria,1.0,man screaming at police,62,Julia,5.0,Police arresting a man. Not much else can be seen on this one.,45,Christina,3.0,young man looks in pain but does not look like forceful arrest.,32,Haley,6.0,i feel there is a lot of bad things happening here,15.512689885,18.8973216959,32.2341664391,1,37,Kimberly,1.0,Why is he screaming?,5,45,Christina,3.0,young man looks in pain but does not look like forceful arrest.,6,32,Haley,6.0,i feel there is a lot of bad things happening here,2,39,Olivia,7.0,Black boy screams in face of white police ,4,62,Julia,5.0,Police arresting a man. Not much else can be seen on this one.,3,44,Maria,1.0,man screaming at police
86,5,eliminate,6,I am confused by the methods used to subdue the person.,24.6225373612,6.0,6.59204029743,37,Kimberly,9.0,This is messed up.,15,Lauren,3.0,You will not be in this position if you comply.,24,Danielle,3.0,Black male on the ground being handcuffed by police ,31,Anna,3.0,Here is an example of one of the many arrests that were made during altercations with the police.,45,Christina,3.0,man looks calm and unresisting,32,Haley,8.0,I am wondering why they have to use such force,14.522366243,21.6906057218,26.2417980464,1,37,Kimberly,9.0,This is messed up.,3,24,Danielle,3.0,Black male on the ground being handcuffed by police ,6,32,Haley,8.0,I am wondering why they have to use such force,2,15,Lauren,3.0,You will not be in this position if you comply.,5,45,Christina,3.0,man looks calm and unresisting,4,31,Anna,3.0,Here is an example of one of the many arrests that were made during altercations with the police.
86,6,eliminate,1,I am unsure why this person is being arrested.,33.0511897587,5.0,2.48740334334,37,Kimberly,9.0,"Come on, she was being peaceful.",35,Melissa,4.0,a woman being arrested by the police,24,Danielle,3.0,Black woman handcuffed and being escorted by NYPD,10,Elizabeth,2.0,I see a black woman yelling while being handcuffed. ,26,Alexandra,5.0,There comes a time that you can just stop screaming in peoples ears.,32,Haley,5.0,she seems somewhat unruly,9.82348857512,15.4420915302,17.9426945208,2,35,Melissa,4.0,a woman being arrested by the police,3,24,Danielle,3.0,Black woman handcuffed and being escorted by NYPD,4,10,Elizabeth,2.0,I see a black woman yelling while being handcuffed. ,6,32,Haley,5.0,she seems somewhat unruly,5,26,Alexandra,5.0,There comes a time that you can just stop screaming in peoples ears.,1,37,Kimberly,9.0,"Come on, she was being peaceful."
86,7,eliminate,7,Why is this person being carried away in this fashion?/,33.3824396625,7.0,4.8911606441,11,Kayla,8.0,I hate police. ,35,Melissa,7.0,a man being arrested by police,24,Danielle,3.0,Black male being arrested by police ,10,Elizabeth,2.0,I see police officers carrying a black man away.,6,Taylor,4.0,The way they are carrying that man looks painful.,49,Erin,1.0,I feel little emotion in this picture. I cannot tell the state of the person being carried away.,9.22797630689,13.1784655132,19.3969333871,3,24,Danielle,3.0,Black male being arrested by police ,4,10,Elizabeth,2.0,I see police officers carrying a black man away.,5,6,Taylor,4.0,The way they are carrying that man looks painful.,1,11,Kayla,8.0,I hate police. ,6,49,Erin,1.0,I feel little emotion in this picture. I cannot tell the state of the person being carried away.,2,35,Melissa,7.0,a man being arrested by police
86,8,eliminate,16,What is the role of the onlookers? Are the complicit or helping?,30.9355213573,7.0,3.22768122642,57,Miranda,7.0,He looks like hes still fighting for himself,59,Katelyn,7.0,"I find the person being arrested by multiple cops, to be sad.",24,Danielle,3.0,Black male on the ground being handcuffed by police.,10,Elizabeth,3.0,I see an unhappy black man being handcuffed by a police officer.,6,Taylor,6.0,Somebody needs to help that man.,4,Samantha,2.0,handcuffed and screaming.,17.2616311591,21.2462784225,27.6481258257,1,57,Miranda,7.0,He looks like hes still fighting for himself,3,24,Danielle,3.0,Black male on the ground being handcuffed by police.,4,10,Elizabeth,3.0,I see an unhappy black man being handcuffed by a police officer.,2,59,Katelyn,7.0,"I find the person being arrested by multiple cops, to be sad.",5,6,Taylor,6.0,Somebody needs to help that man.,6,4,Samantha,2.0,handcuffed and screaming.
86,9,eliminate,11,Why is he surrounded by other police officers?,39.8631034823,7.0,3.22616020788,57,Miranda,7.0,Too much force,12,Rachel,6.0,using extremely excessive force once again while someone is already down ,24,Danielle,3.0,Black male on the ground being arrested by police ,10,Elizabeth,2.0,I see to officers hand cuffing a black man at night in an alley.,17,Courtney,7.0,Just more of the same. I'm getting tired.,46,Tiffany,3.0,He looks like he's struggling. ,8.80785643865,15.1264672056,21.1117659268,1,57,Miranda,7.0,Too much force,5,17,Courtney,7.0,Just more of the same. I'm getting tired.,6,46,Tiffany,3.0,He looks like he's struggling. ,4,10,Elizabeth,2.0,I see to officers hand cuffing a black man at night in an alley.,3,24,Danielle,3.0,Black male on the ground being arrested by police ,2,12,Rachel,6.0,using extremely excessive force once again while someone is already down 
86,10,eliminate,20,This man looks to be very upset.,16.6743976795,8.0,3.80874823738,57,Miranda,7.0,That man looks like he's really in pain,7,Hannah,4.0,This man looks to be in a lot of distress and you wonder what led up to this scene. ,27,Alyssa,7.0,Law enforcement arrests suspect in robbery/murder.,18,Jennifer,5.0,Should have obeyed the police,17,Courtney,5.0,Can't tell what's happening here.,46,Tiffany,5.0,It looks like the man being detained is in a lot of pain. ,8.15626206339,9.32299848497,9.62346821884,1,57,Miranda,7.0,That man looks like he's really in pain,2,7,Hannah,4.0,This man looks to be in a lot of distress and you wonder what led up to this scene. ,6,46,Tiffany,5.0,It looks like the man being detained is in a lot of pain. ,5,17,Courtney,5.0,Can't tell what's happening here.,3,27,Alyssa,7.0,Law enforcement arrests suspect in robbery/murder.,4,18,Jennifer,5.0,Should have obeyed the police
